FIPS,Location,mortality_resp,perc_mortality_change_resp,mortality_ast,perc_mortality_change_ast,mortality_lung,perc_mortality_change_lung
27103,"Nicollet County, Minnesota",41.3,60.36,1.10,-54.55,5.24,106.04
27105,"Nobles County, Minnesota",47.3,58.1,1.32,-47.49,4.90,133.91
27107,"Norman County, Minnesota",47.2,55.15,1.34,-49.70,5.20,107.62
27109,"Olmsted County, Minnesota",41.5,31.06,1.05,-50.43,5.92,128.34
27111,"Otter Tail County, Minnesota",47.7,58.82,1.20,-52.63,5.36,93.71
27113,"Pennington County, Minnesota",53.4,65.61,1.54,-37.61,6.72,123.71
27115,"Pine County, Minnesota",55.9,42.97,1.27,-49.99,4.87,96.79
27117,"Pipestone County, Minnesota",53.1,59.45,1.14,-54.10,4.79,120.51
27119,"Polk County, Minnesota",52.5,66.54,1.41,-41.67,5.31,111.52
27121,"Pope County, Minnesota",43.4,53.76,1.33,-50.81,5.14,104.25
27123,"Ramsey County, Minnesota",50.1,41.11,1.28,-31.75,6.34,151.18
27125,"Red Lake County, Minnesota",39.4,34.66,1.18,-52.01,4.52,87.65
27127,"Redwood County, Minnesota",49.4,94.15,1.12,-50.89,4.94,141.02
27129,"Renville County, Minnesota",47.4,83.63,1.39,-51.43,5.17,131.08
27131,"Rice County, Minnesota",50.6,35.41,1.28,-51.61,6.89,117.15
27133,"Rock County, Minnesota",55.5,104.49,1.15,-43.59,4.96,153.45
27135,"Roseau County, Minnesota",37.6,20.39,1.21,-58.32,3.81,59.43
27137,"Saint Louis County, Minnesota",56.6,55.55,1.46,-35.36,6.23,113.05
27139,"Scott County, Minnesota",44.1,33.97,1.10,-53.56,5.34,107.93
27141,"Sherburne County, Minnesota",50.8,27.1,1.01,-55.97,5.27,97.68
27143,"Sibley County, Minnesota",40.6,58.34,1.37,-52.48,4.76,108.16
27145,"Stearns County, Minnesota",42.7,46.23,1.09,-52.49,5.50,115.33
27147,"Steele County, Minnesota",41.8,29.36,1.07,-53.22,5.59,107.45
27149,"Stevens County, Minnesota",35.6,36.99,1.21,-54.32,5.71,110.96
27151,"Swift County, Minnesota",43.2,47.58,1.44,-52.44,4.30,92.16
27153,"Todd County, Minnesota",47.2,50.55,1.51,-43.65,5.65,112.12
27155,"Traverse County, Minnesota",29.5,31.72,0.97,-56.89,4.49,93.53
27157,"Wabasha County, Minnesota",47.3,26.45,1.29,-59.45,6.10,116.28
27159,"Wadena County, Minnesota",53.2,59.75,1.59,-52.97,5.64,92.48
27161,"Waseca County, Minnesota",40.7,42.96,1.01,-51.55,5.39,121.98
27163,"Washington County, Minnesota",47.0,14.84,1.08,-54.65,6.70,113.61
27165,"Watonwan County, Minnesota",41.8,58.29,0.94,-52.61,4.87,112.11
27167,"Wilkin County, Minnesota",54.4,102.46,1.16,-44.14,4.31,97.31
27169,"Winona County, Minnesota",46.1,44.33,1.27,-49.60,6.25,131.13
27171,"Wright County, Minnesota",52.1,81.07,1.15,-52.52,5.40,119.08
27173,"Yellow Medicine County, Minnesota",44.5,77.3,1.16,-55.17,4.79,119.95
28,Mississippi,70.5,86.91,1.66,-27.60,5.40,108.48
28001,"Adams County, Mississippi",68.3,87.95,2.28,-23.56,6.19,103.61
28003,"Alcorn County, Mississippi",86.3,125.12,1.13,-24.35,4.31,93.17
28005,"Amite County, Mississippi",50.3,43.98,1.36,-48.49,4.84,83.57
28007,"Attala County, Mississippi",69.6,94.45,2.05,-17.76,4.48,99.41
28009,"Benton County, Mississippi",53.6,66.72,1.82,-21.48,4.45,110.86
28011,"Bolivar County, Mississippi",67.3,75.44,3.13,-25.81,4.50,76.02
28013,"Calhoun County, Mississippi",68.3,99.19,1.61,-13.10,4.70,109.51
28015,"Carroll County, Mississippi",61.3,108.11,1.75,-32.43,3.68,85.06
28017,"Chickasaw County, Mississippi",69.0,113.1,1.63,-11.84,4.87,112.31
28019,"Choctaw County, Mississippi",66.4,90.33,2.02,-19.44,4.18,97.01
28021,"Claiborne County, Mississippi",69.4,113.32,3.07,-10.04,6.09,124.61
28023,"Clarke County, Mississippi",67.9,107.95,1.77,-15.02,5.93,137.91
28025,"Clay County, Mississippi",52.2,84.1,2.07,-15.39,5.63,114.55
28027,"Coahoma County, Mississippi",71.7,118.01,3.36,-13.60,4.10,85.32
28029,"Copiah County, Mississippi",65.6,91.41,2.59,-12.54,5.39,118.21
28031,"Covington County, Mississippi",103.,162.85,2.09,-15.75,6.11,130.93
28033,"DeSoto County, Mississippi",64.2,34.91,1.21,-26.49,5.43,96.48
28035,"Forrest County, Mississippi",83.9,88.18,1.86,-23.03,6.97,122.01
28037,"Franklin County, Mississippi",62.2,85.83,1.76,-30.36,5.23,112.41
28039,"George County, Mississippi",118.,122.48,1.05,-27.51,6.50,121.47
28041,"Greene County, Mississippi",74.8,61.44,1.15,-33.34,6.38,125.31
28043,"Grenada County, Mississippi",74.1,147.41,1.89,-8.64 ,4.80,113.02
28045,"Hancock County, Mississippi",83.4,91.35,0.85,-53.48,4.86,100.11
28047,"Harrison County, Mississippi",62.1,31.12,0.91,-52.14,5.17,90.09
28049,"Hinds County, Mississippi",51.6,45.66,2.01,2.21 (,5.31,103.59
28051,"Holmes County, Mississippi",67.9,104.33,4.12,1.44 (,5.10,107.21
28053,"Humphreys County, Mississippi",53.4,87.22,2.92,-7.57 ,4.58,94.87
28055,"Issaquena County, Mississippi",54.6,60.09,1.98,-28.40,3.94,81.02
28057,"Itawamba County, Mississippi",100.,154.84,1.03,-19.66,5.45,122.37
28059,"Jackson County, Mississippi",74.0,68.9,0.87,-42.77,5.14,108.74
28061,"Jasper County, Mississippi",57.5,72.3,1.86,-24.08,5.99,119.98
28063,"Jefferson County, Mississippi",56.1,69.89,3.59,-25.40,5.98,122.5
28065,"Jefferson Davis County, Mississippi",65.2,83.55,2.22,-23.67,5.91,114.57
28067,"Jones County, Mississippi",70.8,95.32,1.54,-13.23,7.46,141.54
28069,"Kemper County, Mississippi",46.4,54.47,2.22,-24.42,4.68,104.96
28071,"Lafayette County, Mississippi",70.9,96.8,1.27,-26.68,5.10,110.47
28073,"Lamar County, Mississippi",70.7,73.78,1.08,-31.71,5.94,110.71
28075,"Lauderdale County, Mississippi",71.8,85.61,1.52,-10.27,5.48,115.67
28077,"Lawrence County, Mississippi",74.8,79.83,1.47,-28.29,5.64,111.82
28079,"Leake County, Mississippi",83.2,138.19,2.38,-5.64 ,5.75,128.71
28081,"Lee County, Mississippi",80.7,92.92,1.27,-14.07,5.92,125.86
28083,"Leflore County, Mississippi",76.1,127.6,3.53,8.42 (,4.60,96.97
28085,"Lincoln County, Mississippi",92.5,153.44,1.65,-21.33,5.32,115.22
28087,"Lowndes County, Mississippi",73.4,86.85,1.31,-25.89,6.55,95.58
28089,"Madison County, Mississippi",73.2,91.4,1.51,-48.06,6.44,97.37
28091,"Marion County, Mississippi",74.8,95.49,1.58,-26.41,7.27,133.2
28093,"Marshall County, Mississippi",76.3,83.33,2.07,-34.44,5.28,86.86
28095,"Monroe County, Mississippi",72.3,96.39,1.64,-22.22,4.72,99.85
28097,"Montgomery County, Mississippi",69.6,136.58,2.94,-10.29,4.75,124.3
28099,"Neshoba County, Mississippi",59.8,91.82,1.30,-18.26,5.12,120.25
28101,"Newton County, Mississippi",75.3,125.82,1.76,-7.09 ,5.54,126.55
28103,"Noxubee County, Mississippi",52.4,59.63,2.81,-24.18,5.87,115
28105,"Oktibbeha County, Mississippi",48.0,46.71,1.74,-26.79,5.41,106.2
28107,"Panola County, Mississippi",75.3,84.92,2.21,-27.77,5.09,93.8
28109,"Pearl River County, Mississippi",77.6,92.7,1.07,-43.51,5.29,104.56
28111,"Perry County, Mississippi",91.2,117.19,1.42,-25.45,5.84,121.27
28113,"Pike County, Mississippi",79.1,120.16,1.91,-21.43,7.27,142.78
28115,"Pontotoc County, Mississippi",87.2,118.74,1.18,-20.77,4.81,111.38
28117,"Prentiss County, Mississippi",98.9,129.49,1.35,-22.42,4.69,98.53
28119,"Quitman County, Mississippi",66.7,80.24,3.40,-12.02,4.57,88.67
28121,"Rankin County, Mississippi",58.9,50.36,1.21,-24.13,4.94,85.99
28123,"Scott County, Mississippi",64.6,84.12,1.89,-8.54 ,5.27,116.02
28125,"Sharkey County, Mississippi",69.9,67.17,2.55,-28.97,4.22,60.28
28127,"Simpson County, Mississippi",82.0,89.13,2.06,-12.07,5.45,109
28129,"Smith County, Mississippi",74.4,79.88,1.55,-22.74,4.78,96.57
28131,"Stone County, Mississippi",91.7,78.8,1.09,-41.89,6.15,113.05
28133,"Sunflower County, Mississippi",63.5,129.08,3.35,3.35 (,4.01,94.33
28135,"Tallahatchie County, Mississippi",61.4,71.3,2.51,-33.11,4.38,71.56
28137,"Tate County, Mississippi",81.6,85.42,1.53,-38.36,4.92,76.9
28139,"Tippah County, Mississippi",86.9,139.03,1.46,-20.12,3.74,97.35
28141,"Tishomingo County, Mississippi",88.4,88.64,1.08,-30.94,5.08,97.63
28143,"Tunica County, Mississippi",66.2,75.78,3.35,-32.39,5.09,90.39
28145,"Union County, Mississippi",76.2,101.56,1.11,-24.08,4.22,96.43
28147,"Walthall County, Mississippi",61.4,71.31,1.82,-35.27,6.69,124.46
28149,"Warren County, Mississippi",73.6,100.8,2.05,-1.47 ,5.65,104.2
28151,"Washington County, Mississippi",72.3,106.35,3.22,15.34 ,4.16,91.54
28153,"Wayne County, Mississippi",64.6,86.78,1.68,-20.09,6.61,140.43
28155,"Webster County, Mississippi",73.4,114.92,1.59,-8.45 ,4.66,112.21
28157,"Wilkinson County, Mississippi",67.4,52.22,2.91,-34.89,6.21,96.3
28159,"Winston County, Mississippi",55.8,75.23,2.29,-16.29,5.09,113
28161,"Yalobusha County, Mississippi",74.8,101.33,1.61,-22.72,4.48,91.26
28163,"Yazoo County, Mississippi",62.0,71.28,2.22,-20.23,4.56,85.48
29,Missouri,63.1,52.03,1.20,-31.14,5.36,89.73
29001,"Adair County, Missouri",76.1,89.47,1.36,-42.85,4.94,78.59
29003,"Andrew County, Missouri",65.8,73.77,1.14,-40.59,4.90,93.47
29005,"Atchison County, Missouri",70.8,83.89,1.82,-37.59,4.77,103.61
29007,"Audrain County, Missouri",95.9,96.01,1.21,-28.59,5.99,113.38
29009,"Barry County, Missouri",63.5,53.21,1.04,-35.45,4.97,87.23
29011,"Barton County, Missouri",57.2,46.72,1.26,-31.93,5.32,93.98
29013,"Bates County, Missouri",70.2,75.72,0.92,-40.58,4.21,70.39
29015,"Benton County, Missouri",78.6,88.16,1.43,-27.11,4.69,86.03
29017,"Bollinger County, Missouri",73.4,76.42,1.08,-32.97,4.61,92.49
29019,"Boone County, Missouri",52.7,35.27,1.15,-37.85,6.02,105.65
29021,"Buchanan County, Missouri",95.6,88.91,1.35,-30.74,6.74,113.37
29023,"Butler County, Missouri",84.8,73.56,1.24,-29.93,5.16,90.74
29025,"Caldwell County, Missouri",75.0,88.58,1.23,-39.76,5.46,102.66
29027,"Callaway County, Missouri",71.1,77.28,0.98,-37.23,5.39,88.72
29029,"Camden County, Missouri",57.4,58.89,1.22,-33.59,4.82,95.02
29031,"Cape Girardeau County, Missouri",59.7,79.13,1.07,-22.21,5.16,106.97
29033,"Carroll County, Missouri",58.7,59.59,1.24,-41.98,5.19,89.75
29035,"Carter County, Missouri",100.,99.49,1.19,-29.52,4.75,84.67
29037,"Cass County, Missouri",69.1,45.81,0.92,-32.69,5.29,84.1
29039,"Cedar County, Missouri",69.8,72.69,1.37,-27.10,4.78,96.7
29041,"Chariton County, Missouri",55.9,43.75,1.04,-46.24,5.11,76.96
29043,"Christian County, Missouri",56.7,18.9,0.86,-42.95,5.09,88.61
29045,"Clark County, Missouri",87.1,112.97,1.13,-40.58,4.46,70.5
29047,"Clay County, Missouri",66.3,22.56,1.20,-25.38,5.80,88.02
29049,"Clinton County, Missouri",101.,124.87,1.27,-26.79,5.55,103.57
29051,"Cole County, Missouri",66.8,83.43,0.96,-33.85,5.66,102.56
29053,"Cooper County, Missouri",57.8,54.38,1.31,-27.57,5.14,95.82
29055,"Crawford County, Missouri",57.8,42.43,1.03,-36.41,4.36,81.84
29057,"Dade County, Missouri",67.5,65.44,1.28,-31.88,4.64,91.28
29059,"Dallas County, Missouri",73.3,68.08,1.19,-33.39,5.20,96.06
29061,"Daviess County, Missouri",75.3,83.22,1.14,-42.43,5.34,100.81
29063,"DeKalb County, Missouri",79.5,94.44,1.34,-31.62,5.41,108.91
29065,"Dent County, Missouri",77.4,83.25,1.17,-30.70,4.09,90.79
29067,"Douglas County, Missouri",78.7,65.82,1.15,-31.49,4.85,87.92
29069,"Dunklin County, Missouri",113.,147.34,1.63,-3.85 ,6.00,107.57
29071,"Franklin County, Missouri",65.0,72.36,0.93,-33.47,5.04,104.54
29073,"Gasconade County, Missouri",58.7,94.42,1.03,-35.47,5.12,107.07
29075,"Gentry County, Missouri",78.0,100.39,1.31,-40.77,5.26,103.12
29077,"Greene County, Missouri",62.3,33.29,1.06,-34.16,5.27,89.23
29079,"Grundy County, Missouri",64.6,60.24,1.23,-44.88,4.68,81.09
29081,"Harrison County, Missouri",66.6,59.73,1.00,-51.41,4.82,85.86
29083,"Henry County, Missouri",72.5,100.93,1.20,-26.87,4.29,88.54
29085,"Hickory County, Missouri",65.9,62.58,1.36,-34.33,4.53,88.77
29087,"Holt County, Missouri",71.6,66,1.73,-40.42,4.88,89.52
29089,"Howard County, Missouri",51.6,33.85,0.98,-45.08,5.06,81.17
29091,"Howell County, Missouri",76.9,96.97,0.99,-30.97,4.03,86.54
29093,"Iron County, Missouri",113.,122.96,1.44,-15.39,4.76,97.53
29095,"Jackson County, Missouri",62.4,21.93,1.45,-26.83,5.66,71.28
29097,"Jasper County, Missouri",81.0,66.2,1.19,-33.08,5.98,80.92
29099,"Jefferson County, Missouri",79.1,83.92,0.74,-28.46,5.94,116.67
29101,"Johnson County, Missouri",64.6,67.26,1.11,-35.34,4.54,94.51
29103,"Knox County, Missouri",76.8,100.48,1.16,-38.26,4.75,92.4
29105,"Laclede County, Missouri",75.4,72.29,1.11,-25.62,5.11,106.59
29107,"Lafayette County, Missouri",68.3,66.03,1.19,-30.81,4.47,81.23
29109,"Lawrence County, Missouri",72.5,94.6,0.98,-31.18,4.78,97.99
29111,"Lewis County, Missouri",59.3,77.28,1.16,-35.48,3.95,75.16
29113,"Lincoln County, Missouri",59.6,53.21,0.98,-37.22,4.45,85.62
29115,"Linn County, Missouri",77.0,105.19,1.30,-37.93,4.59,84.26
29117,"Livingston County, Missouri",71.1,84.4,1.09,-43.00,4.99,89.98
29119,"McDonald County, Missouri",81.8,86.65,1.02,-37.16,5.09,86.68
29121,"Macon County, Missouri",62.4,62.72,1.41,-38.26,4.61,76.03
29123,"Madison County, Missouri",83.0,84.72,1.18,-29.20,4.73,94.61
29125,"Maries County, Missouri",61.1,54.27,1.14,-41.91,4.83,85.77
29127,"Marion County, Missouri",79.5,92.95,1.50,-26.69,5.84,94.98
29129,"Mercer County, Missouri",60.6,58.31,1.05,-53.27,4.44,82.3
29131,"Miller County, Missouri",74.4,79.94,1.21,-31.37,5.46,96.9
29133,"Mississippi County, Missouri",77.7,40.95,1.65,-23.60,5.51,83.9
29135,"Moniteau County, Missouri",69.2,64.3,1.05,-35.10,4.78,87.5
29137,"Monroe County, Missouri",64.4,74.6,1.33,-36.10,5.47,96.08
29139,"Montgomery County, Missouri",78.1,87.01,1.18,-38.18,5.28,94.21
29141,"Morgan County, Missouri",72.1,88.65,1.22,-31.06,5.24,109.43
29143,"New Madrid County, Missouri",86.3,62.25,1.60,-23.16,5.72,84.39
29145,"Newton County, Missouri",66.7,66.59,0.93,-36.41,5.14,87.65
29147,"Nodaway County, Missouri",61.0,45.29,1.65,-42.61,5.37,100.84
29149,"Oregon County, Missouri",63.5,63.46,0.96,-35.87,4.12,80.16
29151,"Osage County, Missouri",55.6,64.11,0.90,-40.06,4.77,91.19
29153,"Ozark County, Missouri",68.8,64.5,1.10,-32.61,4.69,93.91
29155,"Pemiscot County, Missouri",82.6,91.81,1.80,-23.04,5.44,82.26
29157,"Perry County, Missouri",53.4,73.46,1.00,-27.29,4.88,108.31
29159,"Pettis County, Missouri",68.4,63.36,1.37,-29.78,5.56,84.61
29161,"Phelps County, Missouri",69.0,47.87,1.24,-36.30,4.42,85.93
29163,"Pike County, Missouri",80.7,95.87,1.25,-37.71,5.55,91.51
29165,"Platte County, Missouri",60.4,27.95,0.98,-36.15,6.80,109.19
29167,"Polk County, Missouri",74.0,106.56,1.18,-28.77,5.29,106.79
29169,"Pulaski County, Missouri",77.2,52.4,1.34,-35.33,5.12,89.97
29171,"Putnam County, Missouri",78.3,87.33,1.21,-49.93,4.59,79.67
29173,"Ralls County, Missouri",67.8,78.38,1.09,-37.11,6.47,109.31
29175,"Randolph County, Missouri",81.3,88.2,1.46,-34.09,5.27,90.35
29177,"Ray County, Missouri",81.3,64.16,1.20,-29.23,5.47,95.56
29179,"Reynolds County, Missouri",95.8,86.24,1.18,-29.02,4.89,94.13
29181,"Ripley County, Missouri",82.4,69.44,1.24,-28.05,4.51,79.21
29183,"Saint Charles County, Missouri",50.1,29.49,0.74,-39.22,5.77,103.27
29185,"Saint Clair County, Missouri",65.9,67.3,1.19,-34.76,5.09,91.04
29186,"Sainte Genevieve County, Missouri",49.9,74.97,0.90,-25.80,4.19,100.13
29187,"Saint Francois County, Missouri",88.6,100.33,1.18,-23.55,6.02,114.91
29189,"Saint Louis County, Missouri",43.6,30.17,1.08,-10.93,5.50,96.69
29195,"Saline County, Missouri",62.5,65.31,1.14,-33.38,4.88,88.13
29197,"Schuyler County, Missouri",69.4,71.91,1.46,-44.44,4.76,81.47
29199,"Scotland County, Missouri",68.0,90.42,1.14,-44.82,4.38,84.11
29201,"Scott County, Missouri",84.2,88.62,1.47,-17.47,6.44,104.19
29203,"Shannon County, Missouri",71.1,60.16,1.08,-29.21,3.60,76.74
29205,"Shelby County, Missouri",61.4,61.1,1.09,-43.07,4.27,74.95
29207,"Stoddard County, Missouri",91.8,98.71,1.03,-29.01,5.08,88.18
29209,"Stone County, Missouri",55.0,28.95,0.78,-42.75,5.42,91.79
29211,"Sullivan County, Missouri",73.5,70.79,1.29,-43.87,4.32,81.71
29213,"Taney County, Missouri",54.9,47.96,0.88,-37.96,4.90,86.19
29215,"Texas County, Missouri",67.1,51.45,1.15,-30.49,4.22,90.85
29217,"Vernon County, Missouri",66.7,47.08,1.06,-39.64,4.80,81.7
29219,"Warren County, Missouri",55.9,64.95,0.97,-41.76,4.51,92.04
29221,"Washington County, Missouri",73.3,61.55,1.02,-31.49,4.59,89.03
29223,"Wayne County, Missouri",103.,115.89,1.27,-27.77,4.96,96.06
29225,"Webster County, Missouri",73.4,64.69,1.13,-29.99,5.16,98.8
29227,"Worth County, Missouri",61.5,74.16,1.25,-49.22,4.69,93.13
29229,"Wright County, Missouri",84.3,51.01,1.26,-23.99,4.93,97.27
29510,"Saint Louis City, Missouri",57.2,44.91,2.79,2.86 (,4.81,56
30,Montana,65.5,17.79,1.22,-61.19,5.99,93.03
30001,"Beaverhead County, Montana",65.2,-3.13,1.42,-67.40,5.00,73.03
30003,"Big Horn County, Montana",82.5,7.63,1.68,-58.38,10.7,104.62
30005,"Blaine County, Montana",68.2,9.91,1.34,-61.86,7.31,84.54
30007,"Broadwater County, Montana",47.7,-19.1,1.13,-66.53,4.73,70.71
30009,"Carbon County, Montana",55.0,-5.1,1.04,-65.33,5.53,85.38
30011,"Carter County, Montana",67.6,38.58,1.30,-55.70,3.82,69.44
30013,"Cascade County, Montana",72.2,40.95,1.44,-58.48,6.29,99.52
30015,"Chouteau County, Montana",62.1,10.92,1.24,-61.95,5.98,98.86
30017,"Custer County, Montana",77.5,39.17,1.54,-54.16,5.20,74.97
30019,"Daniels County, Montana",58.5,39.75,1.69,-56.80,4.77,81.28
30021,"Dawson County, Montana",55.6,56.99,1.41,-44.89,4.23,104.11
30023,"Deer Lodge County, Montana",86.5,20.42,1.54,-60.97,6.57,94.01
30025,"Fallon County, Montana",53.7,40.18,1.23,-54.11,4.06,83.14
30027,"Fergus County, Montana",67.7,7.4,1.43,-60.10,6.06,84.57
30029,"Flathead County, Montana",65.1,12.24,1.00,-62.31,6.27,94.84
30031,"Gallatin County, Montana",42.9,-20.84,1.01,-65.72,4.95,76.69
30033,"Garfield County, Montana",55.1,28.5,1.31,-58.70,4.15,73.26
30035,"Glacier County, Montana",89.0,50.04,1.41,-56.85,12.6,140.66
30037,"Golden Valley County, Montana",56.9,-1.9,1.19,-63.35,4.94,68.5
30039,"Granite County, Montana",61.5,-7.77,1.04,-69.25,5.01,68.22
30041,"Hill County, Montana",69.4,34.42,1.29,-53.17,6.34,98.37
30043,"Jefferson County, Montana",70.6,0.76,1.06,-69.24,5.70,77.04
30045,"Judith Basin County, Montana",41.2,-16.58,1.06,-66.52,4.80,69.14
30047,"Lake County, Montana",55.0,11.14,1.09,-63.95,6.62,96.73
30049,"Lewis and Clark County, Montana",68.6,17.94,1.05,-64.09,5.59,85.04
30051,"Liberty County, Montana",48.2,6.24,1.17,-64.53,5.37,61.42
30053,"Lincoln County, Montana",75.1,15.33,0.97,-58.97,7.13,93.78
30055,"McCone County, Montana",54.9,26.44,1.54,-58.43,4.36,82.66
30057,"Madison County, Montana",46.9,-12.39,1.04,-68.32,4.47,74.76
30059,"Meagher County, Montana",58.0,-9.75,1.26,-64.40,5.09,74.25
30061,"Mineral County, Montana",75.1,13.01,1.19,-56.81,6.72,103.68
30063,"Missoula County, Montana",63.2,15.55,1.14,-57.03,7.13,114.58
30065,"Musselshell County, Montana",90.3,44.73,1.73,-50.25,5.92,98.21
30067,"Park County, Montana",51.5,-3.11,0.94,-64.09,4.69,83.6
30069,"Petroleum County, Montana",63.3,41.92,1.43,-58.56,4.91,91.61
30071,"Phillips County, Montana",76.2,22.24,1.89,-56.33,6.18,80.26
30073,"Pondera County, Montana",61.4,22.09,1.22,-58.34,5.71,84.57
30075,"Powder River County, Montana",58.6,10.13,1.17,-59.52,4.41,69.08
30077,"Powell County, Montana",71.6,3.15,1.19,-64.93,5.26,77.77
30079,"Prairie County, Montana",57.7,46.74,1.47,-57.27,4.51,101.76
30081,"Ravalli County, Montana",59.0,16.08,1.28,-55.94,5.98,117.7
30083,"Richland County, Montana",68.0,47.35,1.39,-54.92,4.64,91.62
30085,"Roosevelt County, Montana",72.7,54.17,2.12,-47.23,9.05,133.01
30087,"Rosebud County, Montana",66.4,25.98,1.41,-54.76,7.77,103.17
30089,"Sanders County, Montana",57.9,12.5,1.17,-57.73,5.69,99.33
30091,"Sheridan County, Montana",60.2,91.89,2.40,-39.94,5.66,138.58
30093,"Silver Bow County, Montana",93.7,38.2,1.56,-66.27,5.72,76.5
30095,"Stillwater County, Montana",61.9,-1.39,1.01,-64.83,5.38,76.34
30097,"Sweet Grass County, Montana",50.9,-4.99,1.02,-66.05,4.48,70.68
30099,"Teton County, Montana",55.6,6.08,1.08,-65.44,4.83,73.27
30101,"Toole County, Montana",78.0,35.48,1.29,-59.40,7.29,86.98
30103,"Treasure County, Montana",51.8,11.61,1.11,-60.19,5.08,98.27
30105,"Valley County, Montana",58.0,16.74,1.47,-59.51,4.91,64.01
30107,"Wheatland County, Montana",50.1,-12.43,1.14,-64.04,4.83,67.83
30109,"Wibaux County, Montana",67.0,41.61,1.62,-54.33,4.37,77.36
30111,"Yellowstone County, Montana",70.5,34.27,1.20,-50.31,5.61,94.09
31,Nebraska,63.7,59.23,1.62,-44.85,5.94,114.26
31001,"Adams County, Nebraska",57.2,75.47,1.38,-43.26,5.82,110.58
31003,"Antelope County, Nebraska",46.4,29.16,1.42,-52.94,4.91,106.96
31005,"Arthur County, Nebraska",56.1,20.27,1.20,-62.51,4.38,70.51
31007,"Banner County, Nebraska",50.9,-8.18,0.91,-64.51,4.53,86.3
31009,"Blaine County, Nebraska",58.6,33.92,1.49,-53.95,4.87,102.27
31011,"Boone County, Nebraska",47.3,40.76,1.31,-55.53,5.43,112.05
31013,"Box Butte County, Nebraska",65.3,32.18,1.19,-49.00,5.41,118.87
31015,"Boyd County, Nebraska",42.4,28.82,1.44,-50.84,4.35,106.4
31017,"Brown County, Nebraska",60.2,37.93,2.03,-46.84,6.41,122.44
31019,"Buffalo County, Nebraska",66.0,84.85,1.47,-43.06,5.97,115.43
31021,"Burt County, Nebraska",61.2,70.61,1.52,-49.71,5.72,110.6
31023,"Butler County, Nebraska",47.4,38.58,1.32,-55.78,4.87,97.42
31025,"Cass County, Nebraska",67.6,63.83,1.71,-51.25,6.28,110.83
31027,"Cedar County, Nebraska",48.6,51.19,1.57,-49.50,4.68,116.03
31029,"Chase County, Nebraska",64.8,50.43,1.36,-57.21,4.84,94.52
31031,"Cherry County, Nebraska",57.6,37.73,1.42,-51.85,4.84,109.29
31033,"Cheyenne County, Nebraska",68.4,14.8,1.15,-62.48,6.81,96.23
31035,"Clay County, Nebraska",64.4,91.15,1.48,-43.10,6.05,126.26
31037,"Colfax County, Nebraska",46.8,47.03,1.60,-51.45,5.11,119.04
31039,"Cuming County, Nebraska",41.6,64.66,1.43,-48.36,4.86,113.83
31041,"Custer County, Nebraska",63.6,73.33,1.45,-47.70,5.53,117.7
31043,"Dakota County, Nebraska",73.3,77.34,1.17,-48.04,5.65,117.05
31045,"Dawes County, Nebraska",63.4,30.46,1.85,-45.23,7.58,146.6
31047,"Dawson County, Nebraska",71.1,82.38,1.72,-37.59,4.88,103.26
31049,"Deuel County, Nebraska",53.1,16.5,1.27,-59.79,5.40,87.73
31051,"Dixon County, Nebraska",50.2,58.52,1.36,-50.06,4.82,115.87
31053,"Dodge County, Nebraska",68.1,78.79,1.58,-43.71,5.68,112.65
31055,"Douglas County, Nebraska",67.3,43.76,1.94,-43.19,6.37,105.16
31057,"Dundy County, Nebraska",63.4,46.38,1.20,-57.91,4.27,89.33
31059,"Fillmore County, Nebraska",56.8,88.1,1.49,-43.25,5.11,103.61
31061,"Franklin County, Nebraska",66.0,69.23,1.41,-52.68,5.10,85.91
31063,"Frontier County, Nebraska",46.1,35.36,1.09,-57.00,4.03,80.65
31065,"Furnas County, Nebraska",73.2,72.07,1.59,-48.58,6.03,120.32
31067,"Gage County, Nebraska",65.9,83.8,1.44,-47.56,5.84,107.55
